laptop_ID,Inches,Memory,SSD_Flag,HDD_Flag,Storage_GB,Ram_GB,Company_std,OpSys_std,Weight_kg,Screen_W,Screen_H,PPI,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,Cpu_Brand_Intel,Cpu_Brand_Other,Gpu_Brand_Intel,Gpu_Brand_Nvidia,Gpu_Brand_Other,OS_Simplified_MacOS,OS_Simplified_Other,OS_Simplified_Windows
1143,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,Lenovo,Other,2.4,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
1144,17.3,128GB SSD +  1TB HDD,1,1,1128.0,8,HP,Windows,3.35,1920,1080,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1145,15.6,2TB HDD,0,1,2000.0,8,HP,Windows,2.04,1366,768,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1146,14.0,512GB SSD,1,0,512.0,8,Lenovo,Windows,1.8,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1147,14.0,32GB Flash Storage,0,0,32.0,4,Asus,Windows,1.5,1366,768,111.93520355955211,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1148,15.6,256GB SSD,1,0,256.0,8,HP,Windows,1.84,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1149,15.6,1TB HDD,0,1,1000.0,4,Acer,Windows,2.23,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1150,15.6,1.0TB Hybrid,0,0,0.0,16,Lenovo,Windows,2.5,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1151,17.3,256GB SSD,1,0,256.0,8,HP,Windows,3.0,1920,1080,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
1153,15.6,1TB HDD,0,1,1000.0,8,Dell,Windows,2.5,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1154,17.3,256GB SSD +  1TB HDD,1,1,1256.0,16,MSI,Windows,3.78,1920,1080,127.33567457123111,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1155,15.6,256GB SSD,1,0,256.0,8,HP,Windows,1.88,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1156,14.0,512GB SSD,1,0,512.0,16,Lenovo,Windows,2.8,2560,1440,209.8006828649808,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1157,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,MSI,Windows,2.4,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1160,13.3,256GB SSD,1,0,256.0,8,HP,Windows,1.48,1920,1080,165.6321180513006,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1161,15.6,256GB SSD,1,0,256.0,8,HP,Windows,2.59,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
1162,13.3,256GB SSD,1,0,256.0,8,HP,Windows,1.48,2560,1440,220.84282406840083,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1163,15.6,256GB SSD,1,0,256.0,8,HP,Windows,2.0,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
1164,12.5,256GB SSD,1,0,256.0,8,HP,Windows,1.26,1920,1080,176.23257360658386,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1165,15.6,256GB SSD,1,0,256.0,8,Dell,Windows,2.18,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1166,15.6,256GB SSD,1,0,256.0,8,HP,Windows,1.88,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1167,14.0,256GB SSD,1,0,256.0,8,Lenovo,Windows,1.27,2560,1440,209.8006828649808,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1168,15.6,1TB HDD,0,1,1000.0,4,Lenovo,Other,1.9,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
1169,15.6,500GB HDD,0,1,500.0,4,HP,Windows,1.86,1366,768,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1170,15.6,1TB HDD,0,1,1000.0,8,Lenovo,Other,2.32,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1171,15.6,1TB HDD,0,1,1000.0,8,Dell,Windows,2.62,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1172,15.6,256GB SSD,1,0,256.0,8,Dell,Windows,2.04,3840,2160,282.42399616439724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1173,15.6,256GB SSD,1,0,256.0,4,HP,Windows,1.91,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1174,17.3,256GB SSD +  1TB HDD,1,1,1256.0,16,MSI,Windows,2.7,1920,1080,127.33567457123111,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1175,14.0,512GB SSD,1,0,512.0,12,Lenovo,Windows,1.4,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1176,15.6,1.0TB Hybrid,0,0,0.0,8,Lenovo,Windows,2.5,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1177,13.3,512GB SSD,1,0,512.0,8,HP,Windows,1.48,2560,1440,220.84282406840083,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1178,14.0,256GB SSD,1,0,256.0,8,Lenovo,Windows,1.7,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1179,14.0,256GB SSD +  1TB HDD,1,1,1256.0,16,MSI,Windows,1.7,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1180,15.6,1TB HDD,0,1,1000.0,8,HP,Windows,2.62,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1181,15.6,1TB HDD,0,1,1000.0,8,Lenovo,Windows,2.2,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1182,15.6,500GB HDD,0,1,500.0,4,HP,Other,2.1,1366,768,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
1183,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,Dell,Windows,2.62,3840,2160,282.42399616439724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1184,15.6,256GB SSD,1,0,256.0,8,Lenovo,Windows,1.95,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1185,15.6,1TB HDD,0,1,1000.0,4,Lenovo,Windows,2.2,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1186,14.0,32GB Flash Storage,0,0,32.0,2,HP,Windows,1.44,1366,768,111.93520355955211,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1187,15.6,1TB HDD,0,1,1000.0,8,MSI,Windows,2.2,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1188,15.6,256GB SSD,1,0,256.0,8,HP,Windows,1.96,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1189,15.6,512GB SSD,1,0,512.0,16,HP,Windows,2.1,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1190,15.6,500GB HDD,0,1,500.0,4,Asus,Windows,2.2,1366,768,100.45466986113651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1191,15.6,500GB HDD,0,1,500.0,4,Lenovo,Other,2.1,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
1192,15.6,1TB HDD,0,1,1000.0,8,Lenovo,Other,2.2,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
1193,14.0,256GB SSD,1,0,256.0,4,Asus,Windows,2.0,1920,1080,157.3505121487356,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1194,15.6,1.0TB Hybrid,0,0,0.0,4,Lenovo,Windows,2.32,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1195,15.6,512GB SSD,1,0,512.0,16,Lenovo,Windows,3.31,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1196,15.6,128GB SSD +  1TB HDD,1,1,1128.0,16,MSI,Windows,1.91,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1197,15.6,500GB HDD,0,1,500.0,4,HP,Windows,2.07,1366,768,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1198,14.0,256GB SSD,1,0,256.0,8,Lenovo,Windows,1.36,2560,1440,209.8006828649808,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1199,15.6,256GB SSD,1,0,256.0,6,Lenovo,Windows,1.54,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
1200,15.6,256GB SSD,1,0,256.0,8,Dell,Linux,1.98,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1201,15.6,500GB HDD,0,1,500.0,4,Acer,Windows,2.1,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1202,15.6,1TB HDD,0,1,1000.0,6,HP,Windows,2.18,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1203,15.6,256GB SSD +  1TB HDD,1,1,1256.0,8,Asus,Windows,2.591,1920,1080,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1204,15.6,512GB SSD,1,0,512.0,16,Dell,Windows,2.09,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1205,15.6,256GB SSD,1,0,256.0,4,Acer,Windows,2.23,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1206,13.3,256GB SSD,1,0,256.0,8,Dell,Linux,1.23,3200,1800,276.053530085501,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
1207,17.3,256GB SSD +  1TB HDD,1,1,1256.0,16,Acer,Windows,4.2,1920,1080,127.33567457123111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1208,15.6,1TB HDD,0,1,1000.0,8,Lenovo,Windows,2.4,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1209,12.3,32GB Flash Storage,0,0,32.0,4,Samsung,Other,1.15,2400,1600,234.50740003017813,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1210,15.6,500GB HDD,0,1,500.0,4,HP,Windows,1.86,1366,768,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1211,12.0,256GB Flash Storage,0,0,256.0,8,Apple,Mac,0.92,2304,1440,226.41554716935852,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1212,13.3,256GB SSD,1,0,256.0,8,Dell,Windows,1.6,1920,1080,165.6321180513006,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1213,15.6,128GB SSD +  1TB HDD,1,1,1128.0,12,HP,Windows,2.21,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1214,15.6,1TB HDD,0,1,1000.0,4,Lenovo,Other,1.9,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1215,17.3,512GB SSD +  1TB HDD,1,1,1512.0,16,Asus,Windows,4.3,1920,1080,127.33567457123111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1216,15.6,1TB HDD,0,1,1000.0,4,Acer,Linux,2.1,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
1217,17.3,256GB SSD +  1TB HDD,1,1,1256.0,16,MSI,Windows,2.43,1920,1080,127.33567457123111,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1218,15.6,128GB SSD,1,0,128.0,4,Dell,Windows,2.3,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1219,15.6,500GB HDD,0,1,500.0,8,Lenovo,Other,2.2,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
1220,15.6,512GB SSD,1,0,512.0,16,Dell,Windows,2.0,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1221,13.3,512GB SSD,1,0,512.0,16,Dell,Windows,1.2,3200,1800,276.053530085501,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1222,15.6,1TB HDD,0,1,1000.0,8,Asus,Windows,2.2,1920,1080,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1223,15.6,256GB SSD,1,0,256.0,8,Dell,Windows,2.36,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1224,15.6,256GB SSD,1,0,256.0,8,HP,Windows,1.91,1366,768,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1225,15.6,500GB HDD,0,1,500.0,4,Lenovo,Windows,2.2,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1226,17.3,1TB HDD,0,1,1000.0,8,Acer,Windows,3.3,1600,900,106.11306214269258,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1227,15.6,256GB SSD +  1TB HDD,1,1,1256.0,16,Asus,Windows,2.2,1920,1080,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1228,12.0,512GB Flash Storage,0,0,512.0,8,Apple,Mac,0.92,2304,1440,226.41554716935852,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1229,15.6,128GB SSD +  1TB HDD,1,1,1128.0,16,Asus,Windows,2.2,1920,1080,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1230,17.3,256GB SSD +  1TB HDD,1,1,1256.0,16,MSI,Windows,2.43,1920,1080,127.33567457123111,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1231,15.6,256GB SSD,1,0,256.0,8,Dell,Windows,2.191,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1232,17.3,256GB SSD +  1TB HDD,1,1,1256.0,16,Asus,Windows,2.9,1920,1080,127.33567457123111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1233,11.6,32GB SSD,1,0,32.0,2,Acer,Other,1.3,1366,768,135.0942111925629,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1234,17.3,1TB HDD,0,1,1000.0,4,Acer,Windows,3.3,1600,900,106.11306214269258,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1235,17.3,1TB HDD,0,1,1000.0,8,Lenovo,Other,2.8,1600,900,106.11306214269258,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
1236,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,Lenovo,Windows,2.6,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1237,14.0,256GB SSD,1,0,256.0,8,Acer,Windows,1.2,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1238,15.6,256GB SSD,1,0,256.0,8,Lenovo,Windows,2.3,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1239,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,MSI,Windows,2.2,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1240,15.6,1TB HDD,0,1,1000.0,6,HP,Windows,2.1,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1241,12.5,256GB SSD,1,0,256.0,8,Dell,Windows,1.26,1920,1080,176.23257360658386,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1242,15.0,500GB HDD,0,1,500.0,4,Dell,Windows,2.08,1920,1080,146.86047800548656,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1243,15.6,1TB HDD,0,1,1000.0,4,Asus,Windows,2.65,1366,768,100.45466986113651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1244,13.3,256GB SSD,1,0,256.0,8,Dell,Windows,1.29,3200,1800,276.053530085501,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1245,15.6,1TB HDD,0,1,1000.0,4,Dell,Linux,2.18,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
1246,15.6,128GB SSD +  1TB HDD,1,1,1128.0,16,Lenovo,Windows,2.6,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1247,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,MSI,Windows,2.2,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1248,12.5,512GB SSD,1,0,512.0,16,Lenovo,Windows,1.3,1920,1080,176.23257360658386,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1249,14.0,1TB SSD,1,0,1000.0,16,Other,Windows,1.95,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1250,15.6,1TB HDD,0,1,1000.0,8,Dell,Windows,2.3,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1251,17.3,256GB SSD +  1TB HDD,1,1,1256.0,16,MSI,Windows,2.7,1920,1080,127.33567457123111,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1252,11.6,256GB Flash Storage,0,0,256.0,4,Apple,Mac,1.08,1366,768,135.0942111925629,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1253,15.6,1TB HDD,0,1,1000.0,4,HP,Windows,2.1,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1254,14.0,256GB SSD,1,0,256.0,8,HP,Windows,1.54,2560,1440,209.8006828649808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1255,15.6,500GB HDD,0,1,500.0,4,Dell,Windows,2.24,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1256,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,MSI,Windows,2.3,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1257,13.3,512GB SSD,1,0,512.0,16,Lenovo,Windows,1.4,1920,1080,165.6321180513006,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1258,15.6,256GB SSD,1,0,256.0,6,Lenovo,Windows,2.2,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1259,13.3,256GB SSD,1,0,256.0,8,Asus,Windows,1.45,1920,1080,165.6321180513006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1260,15.6,500GB HDD,0,1,500.0,4,Acer,Linux,2.4,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
1261,17.3,512GB SSD,1,0,512.0,16,Dell,Windows,2.77,1920,1080,127.33567457123111,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1262,14.0,256GB SSD,1,0,256.0,4,HP,Windows,1.54,1920,1080,157.3505121487356,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1263,15.6,256GB SSD +  1TB HDD,1,1,1256.0,16,Asus,Windows,2.5,1920,1080,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1264,14.0,500GB HDD,0,1,500.0,4,Dell,Windows,1.6,1366,768,111.93520355955211,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
